type,entry_price,stop_loss,take_profit,initial_tp,entry_time,status,breakeven_applied,tp_extended,trailing_steps,exit_price,exit_time,pnl,exit_reason
BUY,1930.79,1931.29,1988.79,1988.79,2022-04-04 18:30:00,closed,True,False,0,1931.29,2022-04-05 17:15:00,0.5,SL/TP
BUY,1931.86,1932.36,1989.86,1989.86,2022-04-05 09:30:00,closed,True,False,0,1932.36,2022-04-05 17:15:00,0.5,SL/TP
SELL,1924.6,1962.6,1866.6,1866.6,2022-03-31 12:30:00,closed,False,False,0,1962.6,2022-04-11 15:00:00,-38.0,SL/TP
SELL,1922.93,1960.93,1864.93,1864.93,2022-04-07 06:15:00,closed,False,False,0,1960.93,2022-04-11 14:45:00,-38.0,SL/TP
BUY,1934.29,1934.79,1992.29,1992.29,2022-04-08 04:00:00,closed,True,False,0,1992.29,2022-04-18 10:45:00,58.0,SL/TP
BUY,1930.06,1930.56,1988.06,1988.06,2022-04-08 05:45:00,closed,True,False,0,1988.06,2022-04-18 02:45:00,58.0,SL/TP
BUY,1930.96,1931.46,1988.96,1988.96,2022-04-08 09:15:00,closed,True,False,0,1988.96,2022-04-18 09:15:00,58.0,SL/TP
SELL,1922.93,1960.93,1864.93,1864.93,2022-04-07 06:15:00,closed,False,False,0,1960.93,2022-04-11 14:45:00,-38.0,SL/TP
SELL,1924.6,1962.6,1866.6,1866.6,2022-03-31 12:30:00,closed,False,False,0,1962.6,2022-04-11 15:00:00,-38.0,SL/TP
BUY,1934.29,1934.79,1992.29,1992.29,2022-04-08 04:00:00,closed,True,False,0,1992.29,2022-04-18 10:45:00,58.0,SL/TP
BUY,1930.06,1930.56,1988.06,1988.06,2022-04-08 05:45:00,closed,True,False,0,1988.06,2022-04-18 02:45:00,58.0,SL/TP
BUY,1930.96,1931.46,1988.96,1988.96,2022-04-08 09:15:00,closed,True,False,0,1988.96,2022-04-18 09:15:00,58.0,SL/TP
BUY,1930.06,1930.56,1988.06,1988.06,2022-04-08 05:45:00,closed,True,False,0,1988.06,2022-04-18 02:45:00,58.0,SL/TP
BUY,1930.96,1931.46,1988.96,1988.96,2022-04-08 09:15:00,closed,True,False,0,1988.96,2022-04-18 09:15:00,58.0,SL/TP
BUY,1934.29,1934.79,1992.29,1992.29,2022-04-08 04:00:00,closed,True,False,0,1992.29,2022-04-18 10:45:00,58.0,SL/TP
BUY,1978.83,1940.83,2036.83,2036.83,2022-04-18 21:30:00,closed,False,False,0,1940.83,2022-04-20 07:00:00,-38.0,SL/TP
SELL,1952.97,1952.47,1894.97,1894.97,2022-04-21 22:30:00,closed,True,False,0,1894.97,2022-04-25 15:15:00,58.0,SL/TP
SELL,1952.97,1952.47,1894.97,1894.97,2022-04-21 22:30:00,closed,True,False,0,1894.97,2022-04-25 15:15:00,58.0,SL/TP
SELL,1849.94,1849.44,1791.94,1791.94,2022-05-12 12:30:00,closed,True,False,0,1791.94,2022-05-16 10:45:00,58.0,SL/TP
SELL,1839.17,1838.67,1781.17,1781.17,2022-05-12 16:45:00,closed,True,False,0,1838.67,2022-05-19 15:30:00,0.5,SL/TP
SELL,1849.94,1849.44,1791.94,1791.94,2022-05-12 12:30:00,closed,True,False,0,1791.94,2022-05-16 10:45:00,58.0,SL/TP
SELL,1817.96,1817.46,1759.96,1759.96,2022-05-18 13:30:00,closed,True,False,0,1817.46,2022-05-18 18:15:00,0.5,SL/TP
SELL,1839.17,1838.67,1781.17,1781.17,2022-05-12 16:45:00,closed,True,False,0,1838.67,2022-05-19 15:30:00,0.5,SL/TP
BUY,1851.1,1851.6,1909.1,1909.1,2022-05-23 19:15:00,closed,True,False,0,1851.6,2022-05-25 13:45:00,0.5,SL/TP
BUY,1850.96,1851.46,1908.96,1908.96,2022-05-27 01:30:00,closed,True,False,0,1851.46,2022-05-27 15:30:00,0.5,SL/TP
SELL,1850.36,1849.86,1792.36,1792.36,2022-05-26 07:00:00,closed,True,False,0,1849.86,2022-06-01 19:15:00,0.5,SL/TP
SELL,1852.03,1851.53,1794.03,1794.03,2022-05-26 17:15:00,closed,True,False,0,1851.53,2022-06-02 09:30:00,0.5,SL/TP
BUY,1849.5,1850.0,1907.5,1907.5,2022-05-27 03:45:00,closed,True,False,0,1850.0,2022-05-30 02:00:00,0.5,SL/TP
BUY,1852.56,1853.06,1910.56,1910.56,2022-05-27 19:30:00,closed,True,False,0,1853.06,2022-05-31 02:15:00,0.5,SL/TP
BUY,1849.5,1850.0,1907.5,1907.5,2022-05-27 03:45:00,closed,True,False,0,1850.0,2022-05-30 02:00:00,0.5,SL/TP
BUY,1853.59,1854.09,1911.59,1911.59,2022-05-30 01:00:00,closed,True,False,0,1854.09,2022-05-30 20:45:00,0.5,SL/TP
BUY,1852.56,1853.06,1910.56,1910.56,2022-05-27 19:30:00,closed,True,False,0,1853.06,2022-05-31 02:15:00,0.5,SL/TP
SELL,1850.36,1849.86,1792.36,1792.36,2022-05-26 07:00:00,closed,True,False,0,1849.86,2022-06-01 19:15:00,0.5,SL/TP
SELL,1852.03,1851.53,1794.03,1794.03,2022-05-26 17:15:00,closed,True,False,0,1851.53,2022-06-02 09:30:00,0.5,SL/TP
BUY,1858.96,1859.46,1916.96,1916.96,2022-05-30 05:45:00,closed,True,False,0,1859.46,2022-06-03 15:30:00,0.5,SL/TP
BUY,1852.02,1852.52,1910.02,1910.02,2022-06-07 17:30:00,closed,True,False,0,1852.52,2022-06-13 15:15:00,0.5,SL/TP
BUY,1851.41,1851.91,1909.41,1909.41,2022-06-07 18:45:00,closed,True,False,0,1851.91,2022-06-13 15:15:00,0.5,SL/TP
BUY,1851.54,1852.04,1909.54,1909.54,2022-06-07 19:00:00,closed,True,False,0,1852.04,2022-06-13 15:15:00,0.5,SL/TP
BUY,1852.32,1852.82,1910.32,1910.32,2022-06-08 01:30:00,closed,True,False,0,1852.82,2022-06-13 12:00:00,0.5,SL/TP
BUY,1854.05,1854.55,1912.05,1912.05,2022-06-09 02:15:00,closed,True,False,0,1854.55,2022-06-13 11:15:00,0.5,SL/TP
BUY,1854.05,1854.55,1912.05,1912.05,2022-06-09 02:15:00,closed,True,False,0,1854.55,2022-06-13 11:15:00,0.5,SL/TP
BUY,1852.32,1852.82,1910.32,1910.32,2022-06-08 01:30:00,closed,True,False,0,1852.82,2022-06-13 12:00:00,0.5,SL/TP
BUY,1852.02,1852.52,1910.02,1910.02,2022-06-07 17:30:00,closed,True,False,0,1852.52,2022-06-13 15:15:00,0.5,SL/TP
BUY,1851.41,1851.91,1909.41,1909.41,2022-06-07 18:45:00,closed,True,False,0,1851.91,2022-06-13 15:15:00,0.5,SL/TP
BUY,1851.54,1852.04,1909.54,1909.54,2022-06-07 19:00:00,closed,True,False,0,1852.04,2022-06-13 15:15:00,0.5,SL/TP
SELL,1838.2,1837.7,1780.2,1780.2,2022-06-17 20:15:00,closed,True,False,0,1837.7,2022-06-22 14:00:00,0.5,SL/TP
SELL,1838.2,1837.7,1780.2,1780.2,2022-06-17 20:15:00,closed,True,False,0,1837.7,2022-06-22 14:00:00,0.5,SL/TP
SELL,1836.86,1836.36,1778.86,1778.86,2022-06-20 04:45:00,closed,True,False,0,1836.36,2022-06-22 14:00:00,0.5,SL/TP
SELL,1838.36,1837.86,1780.36,1780.36,2022-06-20 17:45:00,closed,True,False,0,1837.86,2022-06-22 14:00:00,0.5,SL/TP
SELL,1837.95,1837.45,1779.95,1779.95,2022-06-20 18:15:00,closed,True,False,0,1837.45,2022-06-22 14:00:00,0.5,SL/TP
SELL,1834.23,1833.73,1776.23,1776.23,2022-06-21 09:30:00,closed,True,False,0,1833.73,2022-06-22 14:00:00,0.5,SL/TP
